1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218
106,65,54,73,114,173,114,114,142,120,114,101,106,101,73,85,93,73,101,128,128,142,189,200,128,178,85,120,114,114,106,80,65,109,145,158,137,137,140,150,163,150,145,150,142,178,163,170,195,193,193,204,170,195,150,120,142,120,114,120,128,145,163,142,150,128,128,150,101,128,158,128,142,120,137,150,128,117,158,150,158,153,120,128,158,137,131,128,139,85,120,128,106,163,145,163,158,182,128,142,137,137,114,80,114,117,103,120,150,120,145,106,170,114,106,150,65,120,114,73,114,163,106,80,101,120,178,120,150,120,114,114,85,93,85,82,120,158,150,158,163,170,178,182,178,158,142,158,178,163,170,170,137,150,150,150,178,142,190,178,170,163,150,161,166,153,163,170,114,145,150,163,120,142,163,161,158,161,158,145,145,184,177,128,137,150,158,177,128,114,120,106,150,137,137,120,93,93,114,120,120,128,142,142,150,137,139,150,114,109,114,131,158,128,68,137,161,101,120,106,128,109,101,109,114,120,139,137,85,51,114,85,85,80,93,120,101,163,114,184,217,150,150,93,85,117,128,114,101,93,106,123,101,80,128,170,182,131,117,137,93,120,101,80,85,128,128,93,120,114,150,114,106,114,158,95,101,101,73,101,85,80,114,120,73,80,109,114,120,114,150,139,106,128,128,128,114,106,123,106,106,137,160,131,80,93,87,142,177,153,128,128,150,150,106,114,106,128,150,128,114,120,137,142,93,106,120,114,128,123,128,128,131,120,114,120,128,128,120,123,120,128,120,123,117,85,123,114,101,120,128
106,85,61,73,120,158,120,101,137,145,114,106,106,106,82,93,106,93,106,128,123,120,161,158,95,109,114,80,114,93,80,65,93,106,150,161,142,137,128,120,150,161,182,140,150,114,161,191,189,166,195,189,189,120,142,117,137,137,137,128,137,142,158,137,150,120,101,131,137,120,142,120,193,163,114,137,120,150,178,142,120,137,182,161,128,123,80,114,158,137,114,120,128,142,114,142,189,153,120,137,120,65,114,150,114,106,101,161,137,103,106,131,114,106,106,82,137,68,65,82,128,158,93,123,150,93,142,142,120,153,73,114,128,87,101,85,120,131,161,170,173,173,198,166,114,158,182,145,163,150,198,178,178,114,178,123,158,198,182,184,150,150,163,178,170,158,206,173,158,114,137,163,150,182,158,166,163,158,120,158,161,137,177,158,142,153,163,163,142,106,137,120,101,114,114,95,114,103,101,101,114,150,163,158,145,150,114,103,128,93,109,85,114,120,106,101,114,131,150,114,73,80,101,106,101,101,106,65,80,106,75,65,114,120,114,61,142,85,150,212,150,109,93,153,158,137,120,128,101,109,87,128,93,95,114,161,177,150,106,106,85,82,87,109,103,114,128,93,128,120,114,85,114,114,131,120,73,114,106,109,139,109,106,114,101,61,109,85,131,137,173,106,128,123,128,109,101,120,128,103,139,170,158,163,85,85,170,150,182,177,160,144,128,128,93,95,150,120,106,144,150,128,120,137,120,120,142,101,106,128,131,120,101,120,114,93,109,128,128,120,101,123,114,101,101,114,142,114,103,131,120
120,142,93,85,117,150,137,85,106,142,120,131,123,109,106,106,106,117,114,114,120,101,85,101,85,93,114,101,101,73,56,85,101,106,142,170,137,114,150,150,137,150,137,137,137,106,189,163,158,170,204,158,189,101,120,150,150,170,142,128,137,120,142,158,150,137,120,109,142,150,145,182,182,178,178,142,137,139,158,150,137,120,142,128,150,137,114,101,114,85,93,106,106,123,170,180,163,145,137,114,106,114,120,114,101,161,161,137,123,128,114,101,109,109,106,120,93,82,85,128,120,117,114,101,128,137,139,163,109,101,145,106,123,85,153,85,101,137,150,137,170,163,137,158,163,150,158,150,153,206,170,128,150,158,150,120,137,190,198,198,163,182,198,194,198,208,207,161,173,123,163,163,177,177,158,198,177,153,161,163,153,114,177,188,128,128,158,145,142,131,114,158,65,166,93,85,150,114,85,101,114,117,131,128,117,101,120,114,128,73,106,93,85,106,101,131,106,161,139,106,106,80,93,85,101,85,80,75,85,87,85,101,120,123,93,82,73,139,188,177,128,114,106,106,101,106,150,161,114,80,137,106,85,106,114,145,145,161,120,73,80,128,101,106,103,120,137,114,106,106,120,158,131,123,114,150,139,103,137,120,114,128,80,93,128,106,93,114,137,95,123,142,85,114,131,93,85,106,120,128,158,212,142,142,137,128,150,207,207,173,170,128,128,114,73,87,106,106,106,114,120,150,128,137,142,128,137,114,120,106,120,117,106,120,95,120,139,142,150,131,114,120,117,114,114,128,128,93,114,137,137
114,170,117,80,114,150,142,103,80,106,128,166,142,106,128,106,101,131,120,117,128,93,85,85,85,101,114,106,103,73,85,101,85,101,150,163,131,117,163,158,120,142,137,131,123,120,178,150,137,161,163,198,150,114,137,142,150,182,170,117,114,137,142,158,137,142,161,93,150,158,153,198,170,161,150,170,142,128,142,150,128,120,142,137,137,120,137,114,80,114,117,80,139,158,178,114,170,142,131,131,120,145,137,128,158,191,153,93,128,106,93,114,106,109,114,106,65,61,120,166,120,93,128,150,145,158,142,150,158,128,65,109,150,106,106,114,114,120,137,137,188,178,139,158,178,150,163,180,170,182,106,93,139,182,128,145,120,170,198,180,188,193,188,184,212,198,139,150,163,182,190,142,207,114,209,180,158,163,188,158,177,166,166,158,103,106,170,158,106,139,101,150,103,120,120,101,106,114,106,128,120,93,114,128,114,114,137,93,82,120,80,114,106,73,120,137,128,142,173,109,73,93,93,68,80,93,93,73,80,85,93,114,103,85,61,101,109,163,214,145,103,93,114,109,139,163,137,120,82,93,128,128,103,106,101,128,120,163,131,80,106,117,106,106,106,128,139,117,123,150,177,163,150,139,163,163,158,150,158,131,101,139,106,103,93,103,114,158,165,106,87,106,93,114,120,120,117,128,170,150,153,163,158,114,160,87,150,150,214,150,150,120,120,137,65,93,101,80,106,93,117,128,128,137,120,144,131,120,114,120,106,120,137,137,153,160,142,158,180,144,120,137,139,128,123,128,106,114,114,150,144
114,142,106,61,103,123,128,131,80,82,128,158,142,128,114,114,106,106,150,123,128,114,106,103,85,93,120,137,106,101,114,106,93,103,117,120,114,106,114,123,142,150,128,114,106,114,150,142,128,106,158,178,150,145,145,114,142,170,161,139,128,137,120,139,150,142,170,128,204,163,142,163,182,142,142,139,137,161,137,106,137,150,106,137,128,101,158,93,128,128,128,93,137,139,173,170,128,131,106,128,137,150,142,128,142,150,142,120,139,117,114,139,114,93,106,80,120,131,158,158,137,150,158,101,117,142,170,166,114,85,106,150,128,117,128,114,85,109,182,184,158,173,180,170,173,137,131,182,163,137,163,128,120,117,128,150,137,158,158,158,158,158,166,158,158,158,128,161,173,173,150,131,207,142,163,163,177,177,170,173,163,131,150,158,114,114,142,158,114,128,120,93,114,61,170,103,68,114,120,137,123,95,120,137,106,103,106,93,85,114,80,114,101,85,106,131,137,123,137,123,95,73,73,65,93,120,93,65,80,61,80,93,137,101,85,128,137,182,207,150,131,128,101,123,139,170,137,128,128,106,109,120,106,106,80,120,163,109,120,114,80,85,120,117,101,120,142,137,142,188,207,173,182,182,128,184,177,158,145,128,114,109,101,95,103,106,109,150,177,120,139,80,93,120,177,192,163,128,142,137,87,120,160,93,80,106,163,158,142,137,137,137,188,82,101,80,101,85,61,114,142,101,137,153,139,131,150,180,128,142,177,139,142,170,114,137,190,158,150,158,137,131,150,114,120,137,123,123,150,131,170
93,103,114,65,73,150,137,114,93,103,101,137,137,153,101,101,103,131,137,128,137,101,106,120,73,80,114,145,137,114,123,106,106,106,93,95,93,106,95,109,142,142,128,123,120,106,140,150,120,109,142,142,150,150,123,128,150,158,150,158,128,114,137,153,166,150,128,189,150,128,158,150,158,142,137,137,114,128,128,142,166,142,142,145,137,101,142,120,123,137,142,137,128,198,163,128,85,114,128,128,137,142,137,106,137,158,137,161,137,161,150,106,120,87,114,114,106,101,170,158,145,137,142,142,128,163,153,163,142,117,120,80,131,150,170,123,85,137,145,188,150,128,173,128,120,153,153,150,158,137,180,158,106,117,158,173,150,142,114,137,150,142,142,153,101,128,163,150,137,137,158,106,173,114,158,173,166,163,158,150,128,128,163,170,153,142,103,106,137,120,80,87,120,93,117,101,80,114,142,128,101,120,114,114,120,106,95,101,114,93,117,109,114,101,120,106,106,137,137,139,73,75,85,65,93,120,93,85,80,80,85,109,131,80,93,114,198,212,177,142,106,137,120,114,139,150,190,128,85,128,114,128,93,142,114,106,150,177,139,114,80,114,120,101,75,123,177,137,150,173,170,190,193,177,158,177,158,137,150,114,114,114,68,85,120,109,106,128,144,120,93,120,142,144,163,188,182,137,106,103,114,139,139,106,120,120,85,106,128,142,142,117,128,142,106,93,106,142,137,106,106,120,142,158,139,142,114,182,163,158,131,128,85,85,163,142,150,137,120,160,142,158,137,120,137,114,131,101,165,137,137
73,93,137,85,73,145,170,120,128,85,65,114,120,80,123,68,85,101,109,120,120,120,120,117,114,93,103,117,128,117,101,114,131,87,80,101,103,106,85,106,120,128,140,117,114,114,128,128,120,128,142,140,137,137,128,128,142,145,150,139,120,128,150,173,158,142,161,170,109,128,158,142,114,120,158,137,106,120,131,142,158,137,106,106,145,153,128,128,93,158,153,161,166,182,158,170,117,106,137,137,142,150,142,128,137,137,150,158,178,142,85,120,85,137,158,93,101,142,139,166,137,137,158,180,188,158,150,139,173,150,65,120,106,145,142,137,150,93,137,150,142,114,170,158,150,120,163,137,142,178,145,150,137,137,101,161,150,128,163,161,120,93,101,142,158,145,153,120,158,158,173,117,93,163,145,150,158,158,131,150,163,145,142,158,177,150,106,101,106,93,85,137,137,101,85,142,114,114,139,114,114,114,109,114,137,150,139,120,103,114,106,106,109,73,106,95,123,182,161,163,80,73,95,73,93,114,103,68,54,128,120,80,80,65,120,170,240,142,120,150,114,101,137,150,137,128,131,120,75,103,128,93,85,106,103,106,163,150,117,120,123,114,106,73,145,137,128,128,123,158,190,150,128,139,188,120,109,120,117,95,106,114,93,114,106,106,114,85,85,128,142,109,137,160,144,137,137,106,85,120,131,158,158,114,139,106,93,82,114,106,73,80,128,93,103,109,114,106,103,80,103,101,114,177,142,163,153,120,101,109,73,80,37,37,54,75,80,101,68,93,153,142,150,106,137,93,142,106,137,144,106
93,106,106,120,128,131,142,145,106,101,101,101,153,103,87,93,65,61,128,106,114,101,128,140,137,120,131,140,85,114,142,131,120,80,93,128,85,114,101,101,140,114,128,114,120,120,120,120,120,142,114,114,150,139,120,128,137,150,153,142,137,137,150,150,123,150,163,137,139,145,139,128,128,161,158,137,128,128,120,120,128,128,95,106,150,170,158,139,137,128,120,150,170,161,170,150,142,101,120,142,170,188,142,106,120,137,163,166,137,142,128,137,114,120,150,158,106,131,158,163,178,158,182,170,150,163,158,142,142,123,212,106,150,114,128,128,93,145,170,139,139,163,142,163,137,137,142,137,137,95,182,137,170,128,142,120,150,158,128,117,142,139,142,137,137,166,145,163,188,131,131,158,142,142,128,114,153,158,150,158,163,163,137,166,173,114,128,142,117,117,114,114,101,137,137,137,139,109,114,120,114,93,114,114,137,163,145,128,114,120,142,106,75,93,80,114,161,188,177,177,131,85,93,101,103,93,93,80,82,120,85,68,80,61,137,198,217,106,117,131,114,109,120,120,120,139,114,114,114,106,80,123,93,85,106,114,131,170,120,120,139,106,117,120,120,120,120,158,106,101,177,123,128,106,128,120,82,101,117,80,65,114,137,137,93,80,114,85,80,137,170,85,137,163,173,68,61,114,106,120,139,153,177,163,142,120,109,101,93,85,101,106,139,128,114,114,114,114,106,85,85,114,120,163,137,103,128,93,61,34,40,29,36,21,25,43,37,37,37,54,101,123,120,114,123,150,106,142,142,106,137
80,106,120,182,158,137,158,142,120,137,123,93,109,120,65,101,65,80,61,114,106,85,120,163,140,142,163,161,131,131,178,150,137,150,137,101,120,128,109,158,120,120,101,142,120,120,120,114,106,120,114,106,153,137,106,131,128,142,163,142,137,142,150,120,131,150,150,137,142,137,137,137,150,163,150,128,131,142,128,120,106,114,106,139,142,158,158,137,128,142,117,120,137,128,180,150,150,145,161,142,173,182,163,101,85,137,150,158,170,145,131,106,123,101,142,142,128,142,182,158,182,180,120,166,208,191,128,128,93,166,153,150,117,137,137,123,188,128,123,158,120,137,158,150,163,101,120,101,95,114,206,220,85,153,173,142,188,203,158,163,193,150,142,161,117,93,150,177,194,163,163,177,190,150,123,150,120,150,177,170,193,177,177,177,170,142,137,120,101,128,120,117,128,180,150,95,128,93,114,120,120,114,117,114,137,150,106,131,170,142,145,101,128,128,101,128,120,163,182,170,161,106,80,114,101,85,101,93,80,85,93,85,54,80,114,220,137,161,101,101,114,120,106,114,128,137,120,114,117,93,153,80,93,103,106,106,101,128,139,85,101,114,109,106,87,106,137,106,87,85,114,137,80,123,85,170,114,114,114,103,68,65,103,106,117,120,114,114,106,103,109,170,131,120,128,101,65,106,117,120,103,158,182,165,137,131,106,93,87,101,120,106,120,137,128,120,114,93,120,137,103,80,114,142,182,106,65,93,49,23,37,40,25,29,13,25,31,25,26,21,54,73,65,114,120,117,106,120,120,137,123
95,114,128,128,128,137,158,145,137,120,93,123,142,106,80,73,93,73,117,101,120,114,128,140,150,158,182,170,137,128,123,170,145,142,145,120,137,128,163,128,101,120,103,128,101,120,131,109,120,120,120,101,137,120,128,101,128,137,145,158,101,150,128,128,161,163,142,150,137,139,137,137,150,145,145,128,137,150,137,128,123,120,114,137,150,158,150,131,150,145,142,117,120,128,163,163,150,170,158,120,158,178,142,114,106,142,163,161,158,137,114,85,114,120,128,150,95,109,150,170,182,193,158,158,158,158,114,109,128,114,137,139,158,114,106,170,153,142,128,163,163,145,180,150,101,137,137,95,128,128,150,73,128,150,142,182,198,206,101,153,163,153,173,158,128,150,93,225,161,182,158,120,117,207,163,103,177,182,173,198,203,188,163,158,150,180,101,142,120,93,139,137,128,106,142,106,93,120,128,106,128,158,137,142,145,158,150,150,161,153,128,150,188,142,131,120,114,150,158,142,137,120,103,106,114,106,103,73,93,106,101,80,80,123,142,188,123,150,120,117,131,150,120,106,120,128,128,120,114,114,106,101,101,109,103,123,114,85,103,101,101,117,123,85,80,106,93,73,93,109,80,114,137,103,93,101,144,142,65,120,68,93,106,80,103,93,120,150,106,61,142,85,142,137,114,123,101,80,109,163,85,142,188,142,137,150,114,61,73,85,109,106,128,142,128,128,137,128,120,106,85,101,128,120,114,109,114,61,65,80,80,43,13,25,29,25,49,37,17,17,36,54,93,109,120,128,137,163,123,93,106
