3684,3685,3686,3687,3688,3689,3690,3691,3692,3693,3694,3695,3696,3697,3698,3699,3700,3701,3702,3703,3704,3705,3706,3707,3708,3709,3710,3711,3712,3713,3714,3715,3716,3717,3718,3719,3720,3721,3722,3723,3724,3725,3726,3727,3728,3729,3730,3731,3732,3733,3734,3735,3736,3737,3738,3739,3740,3741,3742,3743,3744,3745,3746,3747,3748,3749,3750,3751,3752,3753,3754,3755,3756,3757,3758,3759,3760,3761,3762,3763,3764,3765,3766,3767,3768,3769,3770,3771,3772,3773,3774,3775,3776,3777,3778,3779,3780,3781,3782,3783,3784,3785,3786,3787,3788,3789,3790,3791,3792,3793,3794,3795,3796,3797,3798,3799,3800,3801,3802,3803,3804,3805,3806,3807,3808,3809,3810,3811,3812,3813,3814,3815,3816,3817,3818,3819,3820,3821,3822,3823,3824,3825,3826,3827,3828,3829,3830,3831,3832,3833,3834,3835,3836,3837,3838,3839,3840,3841,3842,3843,3844,3845,3846,3847,3848,3849,3850,3851,3852,3853,3854,3855,3856,3857,3858,3859,3860,3861,3862,3863,3864,3865,3866,3867,3868,3869,3870,3871,3872,3873,3874,3875,3876,3877,3878,3879,3880,3881,3882,3883,3884,3885,3886,3887,3888,3889,3890,3891,3892,3893,3894,3895,3896,3897,3898,3899,3900,3901,3902,3903,3904,3905,3906,3907,3908,3909,3910,3911,3912,3913,3914,3915,3916,3917,3918,3919,3920,3921,3922,3923,3924,3925,3926,3927,3928,3929,3930,3931,3932,3933,3934,3935,3936,3937,3938,3939,3940,3941,3942,3943,3944,3945,3946,3947,3948,3949,3950,3951,3952,3953,3954,3955,3956,3957,3958,3959,3960,3961,3962,3963,3964,3965,3966,3967,3968,3969,3970,3971,3972,3973,3974,3975,3976,3977,3978,3979,3980,3981,3982,3983,3984,3985,3986,3987,3988,3989,3990,3991,3992,3993,3994,3995,3996,3997,3998,3999,4000,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,4019,4020,4021,4022,4023,4024,4025,4026,4027,4028,4029,4030,4031,4032,4033,4034
105,117,158,220,175,114,67,41,25,27,72,80,88,86,94,50,50,50,43,72,117,97,114,150,153,142,125,114,117,114,97,94,123,97,88,123,123,117,123,114,117,134,168,168,142,179,150,179,108,105,114,175,155,114,108,108,150,163,142,150,140,175,150,114,142,80,128,88,57,57,75,59,41,59,59,50,50,62,52,94,131,188,197,190,197,193,108,117,97,64,105,142,134,134,181,172,192,88,140,170,185,160,155,123,140,142,185,188,172,147,88,97,128,91,94,97,91,88,105,94,86,91,72,47,50,88,88,88,91,69,100,111,64,55,72,105,114,108,88,72,72,75,75,83,67,50,75,91,83,86,67,75,77,80,59,43,64,91,88,97,131,114,117,155,131,83,80,80,50,55,72,150,150,155,140,105,62,39,64,62,100,158,117,105,111,131,105,125,80,72,166,212,231,247,248,205,97,97,94,88,160,140,153,172,137,108,128,131,131,137,88,91,123,102,97,88,72,88,153,153,137,105,86,75,77,83,86,105,147,147,97,75,134,140,140,170,145,131,105,88,91,62,45,72,91,91,111,123,105,91,77,72,62,69,145,120,123,145,142,140,158,166,166,142,137,147,120,120,117,131,91,86,55,50,57,57,69,50,43,64,55,36,32,36,50,57,60,52,57,55,41,64,67,50,64,75,86,67,43,39,36,43,57,62,57,43,47,55,57,50,52,64,64,72,57,69,45,43,57,55,64,47,52,57,50,39,43,69,64,62,75,80,80,50,52,86,64,57,50,41,52,39,29,26,18,22,36,47,41,41,52
150,142,153,153,134,97,50,39,26,32,67,80,105,80,64,55,59,59,72,75,125,142,114,158,153,120,131,150,123,62,97,72,94,117,123,114,117,117,125,105,105,137,150,145,134,179,150,183,120,108,134,172,140,145,102,120,150,153,158,175,131,193,187,165,187,117,114,88,52,59,62,69,50,57,67,72,80,72,59,69,83,193,150,193,170,172,94,94,100,94,128,172,150,163,208,202,160,170,221,150,210,137,205,117,137,170,142,142,160,166,97,72,97,120,131,105,125,131,120,80,88,88,77,83,75,62,86,88,72,80,137,114,62,37,80,117,102,88,97,80,67,72,80,75,69,64,55,88,128,105,83,88,88,88,83,64,64,64,91,114,163,177,153,163,140,105,77,77,41,67,97,102,131,137,125,97,64,41,69,80,120,114,114,131,142,111,145,183,142,88,117,170,181,204,225,207,140,150,97,86,128,120,142,142,158,105,128,158,140,108,108,111,88,114,108,100,111,150,155,166,131,72,62,64,77,83,64,75,105,102,94,140,163,142,168,197,204,179,123,105,105,67,52,77,97,88,105,105,97,80,72,43,36,72,111,125,131,111,134,142,142,153,155,125,114,172,150,140,163,158,128,131,75,69,52,43,64,55,36,77,43,41,41,43,50,67,50,43,50,52,45,64,62,43,57,80,80,80,57,64,45,52,62,67,50,55,43,41,41,64,72,62,60,55,77,39,45,43,64,62,57,55,55,62,64,86,97,77,77,62,72,105,91,75,62,55,60,57,55,57,55,72,43,41,29,21,32,47,64,50,36
125,140,145,91,72,140,88,50,64,57,62,80,97,69,55,80,59,67,105,105,142,131,111,123,145,142,163,131,88,100,94,97,94,120,117,123,158,125,102,97,111,142,165,172,155,160,158,140,114,105,111,170,158,150,114,150,163,147,163,150,105,150,207,179,172,97,88,94,55,72,75,62,64,75,75,77,97,57,50,59,80,142,120,179,105,120,69,97,108,105,142,181,168,181,192,188,179,225,150,181,199,172,213,142,140,153,166,158,204,192,105,114,86,123,86,111,134,72,94,137,97,91,105,105,67,57,72,69,91,105,108,75,64,75,83,97,94,86,83,125,94,62,86,77,64,67,80,75,86,108,97,102,108,88,80,80,88,86,120,188,192,179,137,131,147,123,77,55,55,75,83,88,111,105,86,80,67,62,88,114,123,123,137,153,137,105,186,183,160,108,114,150,140,158,217,219,153,67,102,108,128,158,145,150,140,125,108,120,114,88,142,158,97,137,114,131,150,128,166,97,86,80,80,80,88,117,108,72,88,123,128,197,140,137,168,186,220,199,123,114,114,111,97,62,64,88,97,88,88,77,75,57,67,100,111,102,105,97,91,111,131,140,140,114,94,134,142,117,155,177,175,158,108,75,41,34,43,60,64,50,47,39,37,52,36,52,72,52,43,50,64,80,57,43,80,77,62,94,50,64,67,57,45,55,43,50,26,32,52,60,75,67,62,43,55,75,55,47,69,62,72,80,72,75,105,114,142,128,57,52,105,88,69,72,97,80,64,67,62,57,60,60,72,43,41,43,60,62,62,45,47
236,165,145,102,86,108,108,64,64,108,57,64,57,80,64,86,94,88,97,108,123,128,114,97,125,150,142,158,114,72,105,134,88,114,97,91,137,131,105,102,111,131,158,201,163,123,140,108,88,94,142,160,140,108,105,142,175,155,114,91,91,111,150,158,123,108,100,67,91,111,94,100,134,140,117,88,62,57,39,50,67,72,97,67,67,67,59,59,88,97,91,114,153,160,166,134,192,192,201,190,221,225,185,197,210,204,193,207,216,202,137,131,108,108,100,108,97,77,97,77,72,97,100,88,69,43,64,83,83,55,64,57,72,80,64,100,77,80,80,69,111,102,88,100,52,72,123,120,94,123,94,91,117,97,88,100,117,142,158,192,217,158,120,140,142,114,72,88,75,64,69,80,91,83,72,59,52,100,140,150,128,158,177,140,123,140,158,145,137,117,131,123,117,150,181,140,91,100,140,111,140,177,197,147,131,147,111,94,91,105,102,97,111,123,117,114,123,134,102,97,88,111,80,72,97,114,117,91,123,158,150,147,212,137,188,202,197,199,170,123,140,158,108,57,88,88,114,83,88,72,97,128,123,105,100,88,94,108,72,88,131,125,131,102,64,134,142,120,170,188,192,172,153,105,57,41,57,69,72,43,57,52,43,57,47,47,75,72,50,52,62,72,64,60,60,69,62,80,64,64,41,57,55,55,41,57,41,31,41,57,62,72,57,34,77,43,57,88,72,62,64,57,62,97,147,142,128,145,114,72,69,102,75,100,108,114,86,72,75,83,86,62,43,62,57,72,77,55,32,50,64
242,229,165,105,117,137,97,72,69,75,43,43,64,83,67,50,111,108,75,75,131,134,102,114,117,131,140,131,123,59,69,91,100,117,80,80,102,114,123,131,125,114,150,140,114,102,117,140,125,153,179,114,80,86,77,105,165,150,86,77,97,105,102,111,111,114,105,69,105,102,83,125,158,155,158,102,67,55,39,43,43,41,37,37,41,39,50,50,67,64,72,80,123,166,142,147,192,181,188,199,225,197,205,179,179,172,207,224,221,197,175,123,91,111,114,88,97,114,67,64,64,80,64,64,72,55,52,100,50,52,67,64,77,47,114,67,86,64,77,114,142,153,123,120,88,137,108,97,111,114,86,111,97,114,97,131,166,145,179,183,190,190,175,131,142,108,131,86,67,80,97,69,69,67,64,67,69,111,166,150,114,155,145,142,131,114,111,114,131,134,94,72,97,131,168,123,114,140,140,88,120,192,168,131,114,140,140,108,108,131,153,131,120,111,105,117,142,97,117,94,97,105,100,62,72,80,105,142,131,108,114,137,166,201,179,186,197,195,168,158,163,150,97,62,80,88,105,57,100,57,134,128,125,94,108,120,97,100,97,86,108,114,123,97,80,142,142,105,131,155,188,193,147,120,88,80,72,55,43,67,64,43,57,62,64,45,52,64,57,52,67,75,75,72,64,75,64,64,75,72,60,47,43,50,47,57,52,43,55,57,57,55,64,43,75,83,69,123,80,83,72,97,105,137,147,170,166,163,105,55,80,75,131,117,155,166,111,94,64,80,80,55,43,43,41,55,62,39,41,60,94
222,172,216,155,181,185,83,50,80,55,57,86,41,36,67,97,80,80,100,100,100,150,158,111,100,117,147,175,77,80,75,102,88,57,62,62,88,94,102,117,123,114,100,114,105,97,105,97,204,192,183,108,83,88,80,88,108,114,108,105,80,114,97,114,125,83,120,114,80,88,69,105,140,142,145,108,67,52,50,37,34,32,34,34,31,36,50,55,52,52,64,72,91,140,145,158,153,105,131,179,172,142,172,145,131,170,220,225,212,192,142,111,114,102,80,86,97,86,77,80,72,64,57,86,80,50,57,52,67,67,59,55,88,59,102,57,62,77,83,134,166,179,188,170,188,125,120,88,123,140,123,105,88,100,120,153,150,140,179,202,175,175,142,140,140,88,100,72,97,80,97,86,52,50,50,67,100,108,102,105,145,123,142,131,105,80,69,86,140,111,69,86,105,117,183,190,123,111,105,123,105,142,166,166,145,147,172,172,168,166,163,166,140,142,140,137,88,91,105,91,102,80,62,77,86,94,108,140,125,91,91,153,168,192,150,179,155,199,202,137,142,158,88,55,75,80,105,59,97,69,102,105,69,100,117,114,111,100,94,83,72,111,117,128,108,80,80,50,52,97,145,147,145,140,111,91,64,39,45,72,60,43,62,72,55,57,45,41,50,50,57,57,64,64,57,55,55,62,77,57,64,43,43,45,69,60,47,72,72,57,62,47,50,80,88,83,102,142,88,75,83,91,114,131,161,186,204,140,72,62,41,80,123,142,202,102,108,88,77,97,97,88,64,50,57,45,55,43,41,55,50
197,232,183,183,205,192,140,97,75,62,59,39,41,67,55,62,80,62,108,67,88,155,175,125,94,117,123,97,142,97,123,105,94,125,105,88,83,80,97,125,131,114,111,114,83,108,88,105,163,185,155,150,102,105,80,75,88,120,142,131,100,91,100,97,142,64,105,160,88,91,80,69,100,114,102,75,57,64,52,36,39,43,37,43,41,41,55,55,57,67,52,34,36,80,125,123,91,80,128,123,117,131,114,117,150,179,202,202,179,170,160,131,123,97,88,83,86,86,97,105,88,94,80,72,72,80,67,47,57,55,50,67,80,80,64,55,47,88,105,105,150,188,220,208,166,105,114,125,142,108,100,88,105,114,134,140,114,125,147,150,179,137,181,153,128,88,114,97,117,94,91,108,57,47,52,59,102,97,67,150,105,105,88,105,77,97,57,57,86,105,94,114,131,123,168,190,131,111,128,131,77,105,168,199,175,170,192,197,177,125,140,142,155,190,88,111,83,75,114,88,105,91,52,59,80,108,123,111,131,150,105,105,134,147,150,150,117,140,181,131,123,158,105,67,97,94,94,52,97,117,111,97,91,41,72,88,105,105,80,55,50,97,102,72,91,64,34,32,41,64,72,105,150,137,97,88,80,67,64,69,62,50,39,62,50,57,57,50,60,57,50,64,83,64,32,34,45,60,67,50,60,52,45,57,77,69,67,64,52,64,64,52,72,88,80,69,142,114,86,72,69,80,83,131,158,161,158,142,75,43,64,72,80,114,158,88,105,158,131,140,114,86,72,64,55,52,50,39,52,43,57
202,204,170,183,197,163,145,150,142,102,59,45,50,43,59,80,77,83,102,108,91,117,142,131,114,100,75,108,158,91,83,100,123,91,100,94,105,108,105,111,114,111,111,108,137,86,100,102,153,183,105,105,97,105,97,88,114,100,123,134,123,108,75,80,94,64,88,125,105,72,75,62,75,80,69,59,72,67,62,43,45,50,37,64,57,57,67,55,52,57,32,23,31,67,77,80,59,64,97,91,91,105,94,94,125,158,166,172,188,166,123,102,100,80,97,97,105,75,62,77,105,114,67,55,80,83,69,72,62,59,41,45,72,88,57,59,75,83,88,100,131,175,220,221,166,123,100,140,105,77,67,105,123,142,97,72,105,123,117,131,160,131,158,147,134,117,91,114,131,145,114,100,97,64,64,94,131,97,88,111,72,55,80,69,72,97,57,72,105,108,131,117,117,150,186,188,201,131,131,86,100,108,108,145,166,183,197,186,153,114,125,134,140,140,80,111,88,114,134,111,150,75,72,88,36,50,134,114,97,142,114,123,86,131,131,137,142,137,147,142,140,131,105,105,128,117,102,111,100,100,140,88,67,23,43,69,72,72,43,41,88,123,80,43,64,36,22,23,47,50,67,75,88,105,97,97,114,94,75,57,52,50,43,55,64,57,50,57,57,43,57,77,62,41,23,24,43,57,75,64,57,47,62,57,62,67,50,50,57,55,55,69,75,91,94,88,114,86,72,64,64,83,120,108,102,117,128,105,80,80,80,88,100,97,83,111,150,142,150,158,142,114,83,80,64,55,55,43,34,57,41
142,181,208,208,192,145,165,199,212,137,50,67,97,45,55,125,100,131,114,105,59,59,91,123,100,59,67,80,125,105,57,88,120,52,72,140,131,131,140,123,105,111,120,117,88,91,145,137,193,117,123,105,100,117,97,62,80,114,114,140,102,88,67,64,88,75,108,97,83,83,47,41,69,86,57,67,102,80,67,57,41,50,43,45,69,50,67,62,39,43,37,31,52,50,41,80,57,57,88,94,83,80,88,88,86,100,120,158,181,147,72,43,57,64,88,80,69,64,72,88,108,80,43,50,80,77,57,75,64,67,59,80,72,72,67,80,94,88,75,97,150,188,207,204,170,137,134,114,114,100,91,100,83,57,69,88,114,155,145,86,114,142,88,142,117,131,125,120,125,137,100,94,114,80,97,114,94,97,88,97,69,88,57,97,62,83,94,55,72,108,102,100,100,134,197,215,202,177,88,102,114,114,80,131,142,160,172,166,142,128,102,134,123,137,111,108,111,137,140,158,134,102,88,80,34,64,114,137,102,128,108,102,105,125,140,134,105,105,117,105,125,158,111,105,117,134,114,105,72,75,114,88,50,50,64,77,97,97,77,97,155,120,57,31,31,41,29,29,55,67,88,67,111,150,137,131,150,102,47,50,55,45,55,45,60,39,52,57,62,43,52,75,50,29,27,31,41,64,60,69,57,77,57,45,43,50,47,52,52,50,57,62,67,80,94,64,50,62,72,67,105,131,125,94,64,64,62,86,108,131,111,86,108,108,114,140,166,142,147,158,131,114,94,67,62,69,50,55,55,41,50
